Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
8/6/2020,11796.81736,1126574,1.29E+20,2546562.5,687593095,7.24E+22,196.2204931,6946957,193.889999,19.77,26.879999,334.329987,171.020004,25.08,1.255725308,16
8/7/2020,11639.93541,1051823,1.28E+20,2545612.5,688106046,7.24E+22,137.2091029,6948677,190.809998,19.82,26.190001,334.570007,169.880005,25.23,1.255725308,16
8/8/2020,11744.91208,950893,1.20E+20,2544725,688550601,7.24E+22,78.94533308,6950397,190.809998,19.82,26.190001,334.570007,169.880005,25.23,1.255725308,16
8/9/2020,11673.12324,905675,1.31E+20,2543750,688963072,7.24E+22,62.66871355,6952117,190.809998,19.82,26.190001,334.570007,169.880005,25.23,1.255725308,16
8/10/2020,11832.22731,972713,1.14E+20,2542893.75,689452667,7.28E+22,133.6661337,6953837,190.149994,20.43,27,335.570007,169.119995,25.27,1.255725308,16
8/11/2020,11340.58234,1086937,1.29E+20,2541931.25,689992808,7.28E+22,151.6840459,6955557,179.940002,20.34,23.33,332.799988,167.110001,25.309999,1.255725308,16
8/12/2020,11549.54631,1057496,1.32E+20,2540950,690523339,7.28E+22,125.0328247,6957277,179.100006,20.59,23.42,337.440002,165.589996,25.23,1.255725308,16
8/13/2020,11752.16866,946682,1.24E+20,2540031.25,691022748,7.28E+22,109.0639238,6964899.857,183.330002,20.18,25.450001,336.829987,163.820007,25.219999,1.255725308,16
8/14/2020,11783.28341,1089021,1.41E+20,2538987.5,691577276,7.28E+22,106.5529056,6972522.714,182.539993,20.389999,24.58,336.839996,163.179993,25.18,1.255725308,16
8/15/2020,11895.62695,975738,1.32E+20,2538012.5,692055714,7.28E+22,67.51446166,6980145.571,182.539993,20.389999,24.58,336.839996,163.179993,25.18,1.255725308,16
8/16/2020,11896.94717,886141,1.29E+20,2537062.5,692471441,7.28E+22,60.46191905,6987768.429,182.539993,20.389999,24.58,336.839996,163.179993,25.18,1.255725308,16
8/17/2020,12399.11188,882274,1.04E+20,2536281.25,692936901,7.28E+22,81.70844023,6995391.286,186.5,20.280001,25.620001,337.910004,163.589996,25.07,1.255725308,16
8/18/2020,12071.73891,1017000,1.18E+20,2535406.25,693477570,7.28E+22,158.127128,7003014.143,188.179993,19.969999,25.879999,338.640015,164.759995,24.93,1.255725308,16
8/19/2020,11749.82951,979271,1.17E+20,2534543.75,693985076,7.28E+22,149.154349,7010637,182.240005,19.75,24.879999,337.230011,163.729996,25.129999,1.255725308,16
8/20/2020,11833.89735,997642,1.22E+20,2533631.25,694497771,7.28E+22,130.6472027,7007748.571,183.5,19.35,25.610001,338.279999,165.210007,25.059999,1.255725308,16
8/21/2020,11583.13894,1090642,1.33E+20,2532662.5,694984414,7.28E+22,136.1085077,7004860.143,182.029999,19.209999,24.9,339.480011,166.199997,25.18,1.255725308,16
8/22/2020,11674.62435,955069,1.14E+20,2531812.5,695449253,7.28E+22,93.50701843,7001971.714,182.029999,19.209999,24.9,339.480011,166.199997,25.18,1.255725308,16
8/23/2020,11666.41012,914510,1.31E+20,2530831.25,695864910,7.28E+22,59.10621225,6999083.286,182.029999,19.209999,24.9,339.480011,166.199997,25.18,1.255725308,16
8/24/2020,11744.0127,933466,1.30E+20,2529900,696351585,7.54E+22,78.44959878,6996194.857,181,19.73,24.6,342.920013,165.929993,25.219999,1.255725308,16
8/25/2020,11378.72603,953512,1.11E+20,2529100,696838216,7.54E+22,90.01229804,6993306.429,181.220001,19.459999,24.76,344.119995,164.660004,25.129999,1.255725308,16
8/26/2020,11458.8226,1032469,1.23E+20,2528212.5,697336995,7.54E+22,108.4721876,6990418,183.360001,19.040001,25.57,347.570007,164.029999,25.1,1.255725308,16
8/27/2020,11302.12096,954570,1.13E+20,2527406.25,697839502,7.54E+22,122.8998473,6994285.714,181.240005,19.07,25.16,348.329987,161.240005,25.129999,1.255725308,16
8/28/2020,11482.22569,1080162,1.45E+20,2526387.5,698357878,7.54E+22,103.335209,6998153.429,184.389999,19.440001,25.610001,350.579987,161.119995,24.93,1.255725308,16
8/29/2020,11515.04443,974894,1.26E+20,2525475,698796057,7.54E+22,65.85247622,7002021.143,184.389999,19.440001,25.610001,350.579987,161.119995,24.93,1.255725308,16
8/30/2020,11657.00393,829974,1.10E+20,2524681.25,699194517,7.54E+22,64.10535847,7005888.857,184.389999,19.440001,25.610001,350.579987,161.119995,24.93,1.255725308,16
8/31/2020,11678.37326,924450,1.31E+20,2523743.75,699665241,7.54E+22,91.5378335,7009756.571,184.830002,19,26.23,349.309998,162.190002,24.9,1.255725308,16
9/1/2020,11964.20867,1082535,1.35E+20,2522781.25,700233230,7.54E+22,125.9354941,7013624.286,185.050003,18.870001,26.139999,352.600006,163.860001,24.950001,1.253406829,12
9/2/2020,11427.7026,1027531,1.26E+20,2521881.25,700740682,7.54E+22,127.5245551,7017492,182.619995,18.76,25.549999,357.700012,165.419998,25.040001,1.253406829,12
9/3/2020,10712.92065,980455,1.14E+20,2521075,701230563,7.54E+22,134.3157779,7016509.429,181.139999,18.620001,24.74,345.390015,165.889999,25.049999,1.253406829,12
9/4/2020,10563.89694,1008086,1.16E+20,2520231.25,701706969,7.54E+22,155.4634597,7015526.857,181.639999,18.540001,25.059999,342.570007,162.740005,25.09,1.253406829,12
9/5/2020,10042.85485,980198,1.23E+20,2519350,702180665,7.54E+22,119.8896377,7014544.286,181.639999,18.540001,25.059999,342.570007,162.740005,25.09,1.253406829,12
9/6/2020,10207.605,992013,1.32E+20,2518412.5,702579175,7.54E+22,70.7371794,7013561.714,181.639999,18.540001,25.059999,342.570007,162.740005,25.09,1.253406829,12
9/7/2020,10381.77611,1088277,1.50E+20,2517318.75,703057645,7.45E+22,96.71790986,7012579.143,181.639999,18.540001,25.059999,342.570007,162.740005,25.09,1.253406829,12
9/8/2020,10043.19644,980353,1.33E+20,2516350,703556527,7.45E+22,84.06185257,7011596.571,181.289993,17.82,24.75,333.209991,163.740005,25.219999,1.253406829,12
9/9/2020,10268.46092,965163,1.29E+20,2515418.75,704041000,7.45E+22,89.19580011,7010614,183.050003,17.93,25.18,339.790009,163.300003,25.18,1.253406829,12
9/10/2020,10341.01598,1097735,1.36E+20,2514431.25,704581259,7.45E+22,110.3896636,7018308.429,182.460007,17.290001,24.860001,333.890015,164.130005,25.23,1.253406829,12
9/11/2020,10380.5396,961910,1.19E+20,2513568.75,705070168,7.45E+22,95.16710292,7026002.857,182.449997,17.32,24.9,334.059998,164.479996,25.18,1.253406829,12
9/12/2020,10436.36541,900116,1.46E+20,2512506.25,705510600,7.45E+22,58.11575529,7033697.286,182.449997,17.32,24.9,334.059998,164.479996,25.18,1.253406829,12
9/13/2020,10313.06858,791790,1.39E+20,2511493.75,705899271,7.45E+22,49.08137942,7041391.714,182.449997,17.32,24.9,334.059998,164.479996,25.18,1.253406829,12
9/14/2020,10680.29756,1023199,1.51E+20,2510393.75,706422051,7.45E+22,75.47210429,7049086.143,183.889999,17.43,25.290001,338.459991,164.470001,25.120001,1.253406829,12
9/15/2020,10829.50531,969276,1.36E+20,2509418.75,706939486,7.45E+22,77.13367663,7056780.571,183.449997,17.309999,25.23,340.170013,164.070007,25.139999,1.253406829,12
9/16/2020,11033.38353,1068295,1.32E+20,2508450,707473716,7.45E+22,77.67308339,7064475,183.970001,18.02,25.23,338.820007,163.580002,25.17,1.253406829,12
9/17/2020,10937.11126,1108815,1.54E+20,2507337.5,708009895,7.45E+22,70.95057487,7068573,182.960007,18.040001,25.23,335.839996,164.080002,25.08,1.253406829,12
9/18/2020,10933.93116,972237,1.43E+20,2506306.25,708506156,7.45E+22,69.41040707,7072671,183.199997,17.809999,24.93,330.649994,163.570007,25.110001,1.253406829,12
9/19/2020,11048.87928,901620,1.27E+20,2505375,708957720,7.45E+22,47.55137105,7076769,183.199997,17.809999,24.93,330.649994,163.570007,25.110001,1.253406829,12
9/20/2020,10852.91014,806731,1.36E+20,2504487.5,709346398,8.30E+22,33.00982992,7080867,183.199997,17.809999,24.93,330.649994,163.570007,25.110001,1.253406829,12
9/21/2020,10526.20289,945405,1.39E+20,2503581.25,709804557,8.30E+22,61.30821173,7084965,179.520004,17.24,23.030001,326.970001,164.399994,25.290001,1.253406829,12
9/22/2020,10531.16456,970777,1.23E+20,2502775,710296832,8.30E+22,74.17250505,7089063,178.649994,17.08,22.790001,330.299988,164.270004,25.379999,1.253406829,12
9/23/2020,10260.03301,1016908,1.37E+20,2501887.5,710818959,8.30E+22,96.11641422,7093161,174.789993,16.049999,21.17,322.640015,164.490005,25.52,1.253406829,12
9/24/2020,10672.95681,945647,1.33E+20,2501031.25,711311505,8.30E+22,82.50485829,7087870.714,175.440002,16.059999,21.559999,323.5,165.119995,25.48,1.253406829,12
9/25/2020,10729.06961,1148102,1.61E+20,2499975,711847825,8.30E+22,77.16010813,7082580.429,174.940002,16.059999,21.299999,328.730011,165.119995,25.549999,1.253406829,12
9/26/2020,10741.47647,951444,1.44E+20,2499037.5,712281158,8.30E+22,41.5723567,7077290.143,174.940002,16.059999,21.299999,328.730011,165.119995,25.549999,1.253406829,12
9/27/2020,10752.34545,786821,1.47E+20,2498087.5,712674051,8.30E+22,37.58516079,7071999.857,174.940002,16.059999,21.299999,328.730011,165.119995,25.549999,1.253406829,12
9/28/2020,10863.06572,872091,1.26E+20,2497287.5,713125209,8.30E+22,56.72923703,7066709.571,176.699997,16.440001,22.02,334.190002,164.649994,25.469999,1.253406829,12
9/29/2020,10764.28437,1004377,1.33E+20,2496400,713661677,8.30E+22,82.9749104,7061419.286,178.190002,16.01,22.5,332.369995,164.839996,25.35,1.253406829,12
9/30/2020,10741.57955,1118924,1.49E+20,2495425,714195763,8.30E+22,95.01594655,7056129,177.119995,15.96,21.639999,334.890015,163.259995,25.35,1.253406829,12
10/1/2020,10626.60096,931035,1.19E+20,2494650,714689106,8.30E+22,102.0319287,7058774.714,178.699997,15.46,22.09,337.040009,163.360001,25.309999,1.28648398,13
10/2/2020,10567.3302,988342,1.32E+20,2493800,715181437,8.30E+22,122.5121915,7061420.429,178.539993,15.63,22.129999,333.839996,162.75,25.370001,1.28648398,13
10/3/2020,10555.02868,1013409,1.44E+20,2492856.25,715648288,8.30E+22,71.90619458,7064066.143,178.539993,15.63,22.129999,333.839996,162.75,25.370001,1.28648398,13
10/4/2020,10660.61118,917208,1.51E+20,2491868.75,716061504,8.29E+22,55.83182413,7066711.857,178.539993,15.63,22.129999,333.839996,162.75,25.370001,1.28648398,13
10/5/2020,10756.40458,945304,1.34E+20,2490993.75,716519058,8.29E+22,98.28262979,7069357.571,179.410004,16.110001,22.620001,339.76001,159.570007,25.26,1.28648398,13
10/6/2020,10589.62639,978432,1.24E+20,2490181.25,717016295,8.29E+22,113.3113988,7072003.286,177.300003,15.87,21.73,334.929993,160.429993,25.33,1.28648398,13
